"#user_id","#account_id",新增日期,激励pv,激励ecpm,其他pv,其他ecpm,关卡数,cpa,7日回收
845622205490016258,c36a82ccf63fa1e5,2021-05-22,18,113.17,52,8.06,8,3.26,2.46
845639826444791808,423987e9e7a9cf9e,2021-05-22,2,180.00,11,5.45,1,4.92,0.42
845624458839592960,b56488556f01b498,2021-05-22,64,58.06,260,6.85,28,3.26,9.12
845624873679728644,b21a2f92d5ba13e7,2021-05-22,20,212.29,64,23.39,12,3.50,22.82
845626497361915904,cbcd92e88e0bf54f,2021-05-22,70,62.52,256,8.51,19,3.50,6.55
845627506368851968,21e225d3b37440d8,2021-05-22,7,64.93,29,5.34,2,3.50,0.61
845638437175562240,b20795210205256e,2021-05-22,16,38.00,54,6.26,3,3.50,0.95
845632881637863424,119e48b5de7d0cf8,2021-05-22,1,180.00,3,6.67,1,3.50,0.20
845361893071269888,a043411ccffbbc07,2021-05-21,6,207.56,20,18.40,4,3.62,1.61
845361094683004928,b55754301b73883d,2021-05-21,8,163.73,20,16.90,4,3.34,1.65
845356775942393856,0f21049c41c75f2a,2021-05-21,19,49.47,64,9.57,1,3.62,1.55
845359991266480128,271c89a7595acbd3,2021-05-21,12,179.13,25,6.32,4,3.62,2.31
845356696477110272,6f559932a4a9a813,2021-05-21,17,185.35,4,13.75,1,3.30,3.21
845311628636991492,12e89f54ea89e629,2021-05-21,9,104.39,30,15.37,5,2.33,1.40
845310660576546816,df50c07aa4684f89,2021-05-21,8,85.00,25,6.40,4,4.07,0.84
845290398166552576,71bee0e5533f260e,2021-05-21,4,200.00,12,33.08,1,2.57,1.20
845259225816510467,b54fb0e4adbda527,2021-05-21,13,193.85,28,24.25,1,3.62,3.20
845631277356687360,079fe567c3442e2e,2021-05-22,67,139.53,240,7.13,31,3.50,19.66
845699734660063232,9f59cc78424918d8,2021-05-22,42,42.15,173,5.66,6,3.26,3.68
845697595311009795,514df8a0edb6531b,2021-05-22,25,56.76,88,6.63,11,3.26,2.00
845704371305590784,0441a49c6f98afca,2021-05-22,7,138.76,29,16.90,6,3.26,1.46
845692879659216896,03376e6527ca187a,2021-05-22,8,67.39,12,7.08,1,3.50,0.62
845623237282766848,aa6376db70aadc57,2021-05-22,7,178.57,12,19.25,1,3.50,1.48
845622681866481669,9b5f74628ba32280,2021-05-22,105,145.76,408,10.35,45,3.26,19.53
845621910246264834,2c4d37111c596081,2021-05-22,6,292.32,11,6.36,3,3.26,5.38
845623992171245568,514b7de2f8e5b7dd,2021-05-22,11,124.41,32,21.70,5,3.50,2.06
845623547363467264,75293be757916eec,2021-05-22,16,85.75,44,6.75,5,3.26,4.21
845355705379852296,eaff32b0ae9cbce4,2021-05-21,9,85.88,36,9.22,3,2.57,1.97
845357605355925504,a8bbcd402611ca25,2021-05-21,12,150.03,44,20.66,9,3.62,2.71
845356801957965830,edf3130f63221c1e,2021-05-21,22,78.07,74,9.32,12,3.62,2.41
845356852390277120,221ca478e08a7f25,2021-05-21,23,61.17,70,12.93,10,3.62,7.31
845357703521112068,3845b7ee018776f5,2021-05-21,6,124.58,25,13.20,2,3.30,1.08
845310573088219138,d8e5a759348b6fe9,2021-05-21,9,23.33,27,6.67,4,2.36,0.56
845261094397415424,512917f3c45d82f9,2021-05-21,77,202.31,204,14.35,57,3.62,18.51
845258640119705600,7594a436b4bcaf1c,2021-05-21,3,120.00,18,36.19,1,3.62,1.01
845630105545486346,a7dd835fe5b72f7a,2021-05-22,7,115.29,18,6.11,4,3.50,0.92
845638524597440512,db57f8d6fa5b1b07,2021-05-22,2,89.75,38,13.66,4,3.50,0.70
845626114574651392,7947267896370f57,2021-05-22,11,95.91,26,5.77,5,3.50,1.20
845776623252676621,6038a714bd260305,2021-05-22,5,40.70,60,12.83,11,3.26,0.97
845698640344518656,898684d629fc62e9,2021-05-22,4,78.13,15,31.53,2,3.26,0.79
845697137974845440,712a3e951391f651,2021-05-22,10,72.25,13,4.31,1,3.26,0.78
845696112684961792,ee39c92b6ff11f64,2021-05-22,4,112.13,6,8.33,1,3.50,0.50
845656762058682368,e473754a15eaefee,2021-05-22,61,54.53,238,6.52,13,3.26,4.88
845623302793601024,983585d7ef9bbaf3,2021-05-22,38,47.09,136,9.37,4,3.50,3.06
845622250983792640,d0adea4e14e4b7d1,2021-05-22,13,81.54,42,5.57,3,3.26,6.50
845553422893199360,1a3df2364aceabe5,2021-05-22,15,56.51,38,6.45,8,3.50,1.09
845623524627984384,8e68bc91fc5b7d22,2021-05-22,8,111.86,14,5.36,1,3.26,1.49
845624156082147328,5fe9e6d31fab28a7,2021-05-22,10,92.90,29,12.93,5,3.26,3.26
845396425436962816,88753db2f5cfb675,2021-05-21,9,100.00,22,6.18,5,3.62,1.04
845307644305739776,3d7b2dea8939a514,2021-05-21,22,83.31,56,6.25,10,3.30,2.18
845272571202646017,2f81e6a3aca7e750,2021-05-21,4,124.88,11,4.73,1,2.36,0.55
845260911079469058,55c86c226e14c1f9,2021-05-21,6,375.08,33,20.98,4,3.62,2.94
845258483963928576,3b1c9432ba5288e5,2021-05-21,12,97.92,26,10.50,5,3.62,1.45
845259543304351745,d2f84194bfd3415a,2021-05-21,13,98.23,48,18.58,7,3.62,2.53
845699115129647104,3006e6b7de3793d9,2021-05-22,9,192.23,61,17.95,10,3.26,2.83
845622660855373824,d774723289412b07,2021-05-22,14,104.64,34,10.24,1,3.26,1.81
845380455037280256,7a040b1e4ad539fc,2021-05-21,5,250.00,28,29.39,2,3.62,2.07
845363761094991872,6d01e32f4051377c,2021-05-21,15,160.23,38,8.55,8,3.62,2.95
845365271511838720,abd66bd10e9593d0,2021-05-21,80,22.31,252,5.97,27,3.62,3.29
845357187579777026,c026c6682f9a526a,2021-05-21,4,99.00,7,5.71,1,3.62,0.52
845357431179063296,99d175fcc409b1f6,2021-05-21,3,88.17,34,30.04,3,3.62,1.29
845301034829221888,9819c6b70199a181,2021-05-21,7,175.73,25,27.80,3,2.36,1.93
845630256752500736,328103760edd98cb,2021-05-22,35,87.58,128,12.42,20,3.26,6.59
845624790175330308,d731f353e1ef1572,2021-05-22,20,59.24,45,5.33,1,3.26,1.42
845724130874757120,22fa8bd0cf6245d4,2021-05-22,7,85.00,13,11.54,2,3.26,0.75
845712744120197125,15b4b453f512a60e,2021-05-22,10,61.49,28,13.86,4,3.26,6.89
845696069341683712,9a18b23e940266c9,2021-05-22,5,67.50,13,5.38,2,3.50,0.41
845699393176608768,4c795cadcdf089a4,2021-05-22,17,68.97,63,8.44,7,3.26,2.31
845622291267727364,524d41d991d0c799,2021-05-22,8,77.19,26,6.54,3,3.26,1.76
845357026648526848,bdb4782086eb97f6,2021-05-21,6,107.08,21,42.38,3,3.62,1.53
845346606359916544,66f641d4fe4debe0,2021-05-21,7,99.21,12,5.25,2,2.36,0.76
845259248250003456,4705b5ada97d32e3,2021-05-21,4,76.25,18,5.56,1,3.62,0.41
845259441422209024,f04b4c8e0f098934,2021-05-21,23,116.85,71,10.14,9,3.62,3.41
845623804790714368,ffe6b10b23f9bb43,2021-05-22,11,81.09,29,5.48,5,3.50,1.05
845699318041686016,0371b91755757f92,2021-05-22,15,98.23,46,15.35,8,3.50,2.18
845699680767451136,f68e084a55011e30,2021-05-22,9,81.94,22,20.18,1,3.26,1.18
845690836223668227,c6ad4de8c5ef837e,2021-05-22,3,130.57,19,26.58,1,3.50,3.45
845699100895875072,0349c5ee1f146d70,2021-05-22,14,84.11,30,24.00,1,3.50,5.40
845697474882314240,6bcba0deae7189ce,2021-05-22,21,93.54,31,9.84,5,3.26,2.27
845698578101706752,88f9726b7e8962db,2021-05-22,9,78.67,16,5.63,1,3.50,0.80
845699989254316032,8393a5a1ca16a85a,2021-05-22,7,161.43,24,9.17,1,3.50,1.35
845694333048467460,7375233445cece2b,2021-05-22,23,92.69,57,26.78,18,3.50,4.68
845697868274475008,c560bdf1871ecdc5,2021-05-22,7,120.23,20,12.75,4,3.26,1.10
845704431443521539,c9ccff758a4d8c00,2021-05-22,39,76.99,113,8.36,10,3.26,3.95
845642171264409600,7b3c134d17cd4350,2021-05-22,102,36.32,325,6.91,28,3.50,5.95
845622720365998080,9737bd38ba2a01ac,2021-05-22,26,64.82,118,8.21,6,3.26,5.49
845377291978416135,a9700f45f540531b,2021-05-21,10,76.13,29,16.28,2,3.34,1.23
845357087932162048,e98d300ac2bf704e,2021-05-21,23,88.20,90,7.71,15,3.30,2.72
845359160213778432,cf92ea40f4458c04,2021-05-21,19,120.53,53,11.19,6,3.62,2.88
845308361410088960,3f621f97b8d5b7ef,2021-05-21,7,90.14,22,12.95,3,3.82,0.92
845286240531656715,7a5d79ffbdb9b759,2021-05-21,31,106.21,51,15.00,4,2.57,4.06
845260068926140416,70e1d8ebfff6511e,2021-05-21,13,199.53,60,23.25,6,3.62,4.20
845272860433461249,6f78e7c29d0ea208,2021-05-21,20,109.37,65,16.98,9,2.36,8.63
845105076569513984,bc3048c4ac3ba372,2021-05-21,8,85.38,27,9.19,4,0.00,0.93
845624167747166213,e2df5120943a527b,2021-05-22,12,49.13,34,5.15,2,3.26,0.76
845756941799923712,4fb7cd048b47b0ad,2021-05-22,83,69.96,346,7.17,51,3.50,8.29
845723379511992320,6c36a9f45e943753,2021-05-22,14,260.00,38,34.11,5,3.26,4.97
845724516646526976,84117d1a94016e27,2021-05-22,66,54.71,290,6.36,34,3.26,6.47
845694355704258560,e06482f0e6eab6be,2021-05-22,17,65.84,51,5.76,6,3.50,1.41
845699164731486217,0d87ab2dbba67c3c,2021-05-22,11,97.18,22,6.05,3,3.26,1.20
845622168215236608,71c1bdc04796a9ce,2021-05-22,152,18.11,515,5.99,53,3.50,6.26
845358843604242432,f8ebe9b02fb9fc32,2021-05-21,3,180.00,6,6.67,1,3.62,0.58
845308470883921921,29d95135df28bae1,2021-05-21,4,123.84,10,6.00,1,3.30,0.56
845262441966874624,163bef1f37b3bde8,2021-05-21,1,160.00,24,10.19,1,3.62,0.40
845259051340013568,b0fa8739309740c3,2021-05-21,36,486.40,92,25.50,10,3.62,19.86
845259566915784704,12d2d6e965f8350d,2021-05-21,69,99.74,187,13.34,3,3.62,9.38
845261590345162752,bfcea16543465e3c,2021-05-21,10,220.10,39,8.62,3,3.62,2.54
845259612512063490,89fc42678f885640,2021-05-21,16,160.09,37,8.95,2,3.62,2.89
845267209367990275,39e271d57bac9fcd,2021-05-21,85,151.76,223,19.11,26,3.62,17.16
845776303080480768,9dd79b30b843cf5c,2021-05-22,10,65.10,18,6.89,1,3.26,2.73
845698409675235334,0f42373e1ffc33a7,2021-05-22,6,89.52,7,5.71,1,3.26,4.96
845362872158396416,21243847aca6e9f8,2021-05-21,7,135.64,27,22.33,3,3.62,1.55
845375230026854400,ad1479e67ff4076e,2021-05-21,9,86.56,18,15.72,2,3.62,6.90
845358658543161344,7d0d965d0e90de76,2021-05-21,6,141.58,28,30.57,5,3.62,1.71
845356294679564292,575d48a2315e9d22,2021-05-21,34,37.54,58,5.93,3,3.62,10.05
845342517766656000,a0f4c301ba61e929,2021-05-21,1,99.50,18,25.33,2,2.36,0.66
845309240113242112,9518a79b11166425,2021-05-21,10,108.90,23,27.35,2,3.30,1.72
845631039424049152,aff780bd74d3a8bc,2021-05-22,7,157.14,17,14.88,2,3.50,1.93
845636302172467200,8c6bd56c62dc0962,2021-05-22,69,34.28,248,5.97,21,3.50,3.84
845330627408048134,6d9eb2301fbc5489,2021-05-21,8,74.06,22,10.91,3,2.42,0.83
845356657692381184,2b214f3f12ebdf5b,2021-05-21,14,68.36,25,12.32,1,2.10,1.30
845332616227725312,c37b50c71b3a6880,2021-05-21,34,76.14,59,9.68,5,2.39,3.18
845308171618492416,7fa302b2b6d1e1ad,2021-05-21,29,81.88,93,11.84,9,1.88,3.62
845712524032483328,fa9a9bf235f3ae70,2021-05-22,6,116.08,17,15.29,2,3.17,1.40
845695609280401409,e54b28e34676fa2f,2021-05-22,33,87.08,91,6.81,12,7.39,6.52
845397708904214530,f9c192c6c2223531,2021-05-21,27,82.16,114,9.68,8,3.16,5.90
845308228752642048,f74f65246660c026,2021-05-21,2,31.75,3,6.67,1,1.81,0.08
845698834721148928,62acb2604ac5f01a,2021-05-22,8,112.50,23,6.74,5,4.08,1.06
845319701791387653,568ee806c353c6a4,2021-05-21,28,45.78,53,7.02,10,3.95,2.50
845693100376076288,c5992e649d374a6a,2021-05-22,15,74.27,42,13.88,4,4.27,1.71
845650613953765376,2acd5558ac6e73f2,2021-05-22,21,79.76,44,7.02,6,6.74,4.02
845414494282330115,04e7c464a03a6c85,2021-05-21,30,95.48,78,7.55,9,2.20,4.55
845722435201536000,3c2dac370bbe5892,2021-05-22,4,89.38,17,26.00,2,6.70,0.80
845695049032937477,cb81a017f141f0f4,2021-05-22,15,88.50,39,5.72,3,4.27,1.55
845273176499433472,fba6f8e253ce030f,2021-05-21,1,604.89,12,74.67,1,2.44,1.50
845635262383534080,f020eeae71f18d0a,2021-05-22,30,149.33,89,16.18,19,4.27,6.24
845265724087607296,e2694dba71eceba1,2021-05-21,39,64.51,160,6.00,22,2.20,3.48
845725234706518016,50f72e5eea79d5b7,2021-05-22,69,36.51,172,6.71,5,3.26,7.46
845708523985317889,8fa66d4ac86877f8,2021-05-22,12,127.04,34,6.09,3,3.50,1.73
845698289793638400,63d059d41e136f30,2021-05-22,3,98.08,23,7.39,3,3.26,0.46
845695610713157633,9626d3774174e7ff,2021-05-22,7,92.93,34,12.35,5,3.50,1.07
845698434086084608,6689c3ad1480809d,2021-05-22,12,134.96,23,7.83,3,3.26,1.82
845645468603256832,c434ae31ee047141,2021-05-22,9,75.89,23,6.52,4,3.50,1.95
845621309852618752,6a5deae9564cff4f,2021-05-22,5,131.90,11,9.82,2,3.26,0.77
845635948827521028,9aa16c940744e159,2021-05-22,4,89.38,9,6.67,1,3.50,0.42
845258554625368064,cd9444146e90af3d,2021-05-21,25,251.71,86,29.65,9,3.62,13.18
845258741697359875,bff3f17619a1e09c,2021-05-21,7,195.73,13,5.62,2,3.62,1.44
845264804572180480,2b0846fa8595e8bf,2021-05-21,3,166.67,2,7.00,1,2.36,0.51
845734032691830787,df142b3109f58217,2021-05-22,23,40.37,34,7.65,7,0.00,4.30
845693911271612416,9ea437af6dbe263f,2021-05-22,26,63.04,59,5.85,5,3.50,1.98
845699738019700736,ab007d10fb50f1b9,2021-05-22,12,81.13,35,8.11,5,3.26,1.26
845696759275331584,73fd4d53a9ee0faf,2021-05-22,40,22.55,90,5.28,15,3.26,1.38
845648919853408256,e08c60dfd9d07b41,2021-05-22,82,122.94,150,17.33,24,3.50,26.24
845622628754010112,656983dc064f877c,2021-05-22,8,107.44,22,14.82,2,3.26,1.19
845624259402936322,5a1bf929de08f079,2021-05-22,46,46.80,180,7.27,14,3.50,6.65
845371241938165763,aa6346b7e0480465,2021-05-21,11,134.60,48,30.46,6,3.62,2.94
845357014282022912,c01669687bda6fce,2021-05-21,4,73.13,17,5.59,1,3.62,0.39
845357689886089216,1a1b9a22faa2c778,2021-05-21,22,72.18,37,5.54,4,3.62,1.88
845357245379784704,fb9ba9a645d388ed,2021-05-21,9,91.94,34,24.29,3,3.62,1.65
845357051586162692,9d19b4c3ec097aa4,2021-05-21,3,150.00,8,13.00,1,3.62,0.55
845357682317209600,4d203b9f46d45be2,2021-05-21,15,238.69,46,16.83,10,3.62,4.37
845357576098156544,476263b591efb4f4,2021-05-21,17,38.44,38,10.84,5,3.62,1.07
845327561042169856,79681d0643adeff6,2021-05-21,9,252.72,27,31.81,4,3.62,3.13
845259251554455554,2b6072e7e1d98194,2021-05-21,6,466.67,23,26.13,3,3.62,3.40
845264712683368448,f3d20c1d9c1b0a7a,2021-05-21,26,125.43,68,7.65,11,2.36,3.78
845774642525507584,816880c25f5f351d,2021-05-22,11,130.15,25,20.12,2,3.26,1.93
845699415309950976,361f145e3be693f5,2021-05-22,5,85.00,11,6.82,4,3.26,0.74
845699534027370499,db3c3f7a4e345fb4,2021-05-22,22,10.77,61,5.16,2,3.26,0.89
845697295946756100,b1ef5696af859544,2021-05-22,17,40.71,104,10.96,10,3.26,15.91
845698898847862784,15b3c665c9cb98ef,2021-05-22,14,149.25,52,17.69,3,3.50,3.01
845623379766808576,8ff4a7b5823e3a22,2021-05-22,26,91.35,70,7.14,5,3.26,2.87
845622283231440896,1595bb3ce94dde93,2021-05-22,8,132.44,23,6.52,3,3.50,1.21
845624068377554952,fc079977ab155662,2021-05-22,10,89.12,59,6.85,11,3.50,1.30
845357294167928832,02096638ee9a79dd,2021-05-21,7,255.66,16,9.13,3,3.62,1.94
845313130900627461,32171693c270025c,2021-05-21,6,75.42,8,5.63,1,3.62,0.50
845296265197395968,eeee2fccbd3bf2cd,2021-05-21,2,180.00,6,16.33,1,2.36,0.46
845261166458056718,f3f866cc96faa8b1,2021-05-21,55,50.84,173,5.97,24,3.62,5.44
845260970435420160,70c4f6d9599dca7a,2021-05-21,4,157.50,15,16.53,2,3.62,0.88
845268923739418630,1595f3fbd3127e65,2021-05-21,1,100.00,6,11.67,1,2.36,0.17
845266172219629568,08a6f2349412fa1d,2021-05-21,6,123.08,15,12.30,1,2.36,0.92
845704229022216192,4a73e8f0d50c5754,2021-05-22,18,53.47,91,7.86,11,3.26,1.68
845698319212486656,712dd0837f2bbfb2,2021-05-22,7,435.71,16,9.31,1,3.50,3.20
845696349398896640,62957c7f4f34077d,2021-05-22,17,102.53,43,11.31,1,3.26,2.23
845699023953866752,001fe394b6790f34,2021-05-22,1,100.00,20,21.65,1,3.26,0.53
845701047208120320,25403d4e82cb7509,2021-05-22,22,86.52,41,6.93,4,3.26,2.19
845697927971344384,2bba28f3e99d478d,2021-05-22,12,118.83,25,13.10,3,3.26,3.28
845623262985461760,986a8e046ed8f981,2021-05-22,28,54.73,102,6.35,6,3.26,2.21
845628943343951872,2a303dfa7dd9b469,2021-05-22,4,61.25,20,5.70,3,3.50,0.36
845625082520014850,c7b1ed1c087bf901,2021-05-22,4,147.50,36,16.39,6,3.50,1.53
845625349047721984,577c8dec0a9126a9,2021-05-22,7,98.36,32,5.78,5,3.50,0.87
845365227979157505,7fae9e63586e4b81,2021-05-21,7,97.79,11,5.91,1,3.62,0.75
845361072583217154,5682023909ff14c6,2021-05-21,6,166.67,16,10.13,4,3.62,1.16
845356574049570816,fa48c0788c9efebd,2021-05-21,15,140.00,16,18.00,3,3.62,2.39
845356620350492672,f944aca8a1b4ba55,2021-05-21,4,312.50,18,15.78,4,3.62,1.53
845317741761929216,736d4b78c79e3eb4,2021-05-21,2,150.00,14,38.79,1,3.62,0.84
845259714855579651,53ca8edcac653698,2021-05-21,19,99.50,55,8.78,5,3.62,2.37
845260667287244804,9d973f5d4125ea7,2021-05-21,60,89.97,232,7.56,35,3.62,7.15
845277333159555072,44dd7e21e3091a6a,2021-05-21,4,187.50,7,38.57,1,2.36,1.02
845698764291055621,8d36b1e864f6cb37,2021-05-22,11,16.32,29,6.03,2,3.26,3.52
845698490641420288,8efb78b31c54ee25,2021-05-22,3,318.30,47,21.91,5,3.26,2.08
845693434958061568,0fe081ba8a881424,2021-05-22,7,93.21,40,6.23,3,3.50,0.90
845639175645696000,e8750d982a769f89,2021-05-22,16,56.03,20,6.15,1,3.50,1.02
845622173661798400,0a8fdfe75220fa9a,2021-05-22,8,94.00,29,11.84,5,3.26,1.10
845622113471180805,a2ed2025d365af2d,2021-05-22,57,36.85,175,5.86,18,3.26,3.14
845624098610098176,bce1c675ace58614,2021-05-22,9,163.34,28,14.07,5,3.26,3.15
845625797473345536,d245dfeb22159a02,2021-05-22,16,79.66,52,7.37,8,3.50,1.66
845625296878968832,ffa2895b210c4902,2021-05-22,4,125.00,19,23.26,3,3.26,0.94
845382712155181061,b636303e2cf0c1aa,2021-05-21,22,90.39,70,6.01,5,3.62,2.41
845369051968057344,0e21fd57434e06a6,2021-05-21,31,56.58,94,11.77,11,3.30,2.86
845356809610072064,4ecdd38a5e57e28c,2021-05-21,3,150.00,12,17.00,1,3.62,0.65
845312375812001792,ef9c85f70125dcb2,2021-05-21,39,42.83,112,6.48,19,3.53,4.25
845260809671942144,89b8e849b39d2fa4,2021-05-21,13,457.69,24,34.17,3,2.36,6.77
845260937635962880,b70a6d8d12d890ed,2021-05-21,4,425.00,10,9.50,3,2.36,1.79
845700092918378496,8b30736a020a43ac,2021-05-22,8,73.28,17,6.71,5,3.33,0.70
845376705895735296,aa3e55e1eb50f322,2021-05-21,10,84.65,19,6.16,3,2.59,0.96
845310097965850624,555d54d07b64e6a5,2021-05-21,12,57.92,23,5.65,3,3.49,0.83
845312253552234496,e9a36bddaa83c6e5,2021-05-21,6,129.14,24,31.83,6,3.49,1.54
845270163328217088,c279e39dcfd7a2ee,2021-05-21,7,171.36,17,7.94,3,2.91,1.33
845272429105516544,f1b044706ce52a6e,2021-05-21,1,450.00,5,28.00,1,3.85,0.59
845272754310877184,bc5d9dd17b8ffdfb,2021-05-21,162,77.41,511,6.70,118,4.90,22.89
845635372095639552,671b350bf38ec794,2021-05-22,15,90.25,35,9.11,4,4.01,1.67
845555387815571456,6a06868e351510cd,2021-05-22,1,450.00,7,13.71,1,0.00,0.55
845357667043909633,b3518cd5bc2f7636,2021-05-21,3,67.50,12,27.92,2,2.59,0.54
845308438967623680,f1da353e6cc76453,2021-05-21,1,180.00,5,29.80,1,3.67,0.33
845721731456045056,d04082bc6c47b31c,2021-05-22,4,83.13,12,6.25,2,3.08,13.82
845633145129930752,1e6fa9f0c7140d60,2021-05-22,22,31.93,87,6.05,12,2.33,1.23
845699468046774273,39e8ddcfb2a8fff1,2021-05-22,9,48.39,15,7.67,1,4.01,0.71
845316206921134082,0444407d7a38ded7,2021-05-21,3,85.67,26,12.10,1,3.30,0.57
845698814501068800,35d366825452092b,2021-05-22,18,100.65,42,15.21,3,3.33,6.22
845308342468612096,c792ebaf4149d835,2021-05-21,40,221.13,88,16.97,15,2.94,10.34
845776362385584129,fe9891bf8a3edaca,2021-05-22,26,52.38,86,15.33,8,2.45,6.70
845307832213057536,229c0ce5017a38a1,2021-05-21,3,153.33,20,22.70,3,2.59,0.91
845274921447337990,06f90638d5efb96a,2021-05-21,6,213.40,19,12.42,4,2.59,1.52
845639134502072325,3aaf828525a3a265,2021-05-22,19,66.34,52,5.87,5,3.39,1.57
845755242215256067,6c1cd56bb17d487,2021-05-22,6,68.75,10,5.50,1,3.80,0.47
845706611343106048,545a67a629dd6ad0,2021-05-22,4,123.65,6,11.67,1,3.33,0.56
845714404376715264,64a0ac47df4408d4,2021-05-22,13,82.07,26,13.08,3,3.80,5.57
845309852475076608,6889e88d0af09d82,2021-05-21,23,65.56,78,12.46,12,3.30,2.48
845306867558387717,48f0fa1f658cefdb,2021-05-21,14,181.72,55,38.73,9,2.59,4.67
845628233172787201,e84d299cdb02b0f2,2021-05-22,4,145.00,18,22.28,1,3.08,0.98
845706237544378370,38596b05a6f34e82,2021-05-22,25,53.52,50,13.52,1,2.45,8.06
845334878419038212,b168fd84b2366297,2021-05-21,3,350.10,16,31.69,1,3.67,1.56
845693116123189248,a7b3f3256f38fc01,2021-05-22,9,102.99,19,13.42,2,3.33,4.25
845357124952928256,5fa90c99cf99d345,2021-05-21,1,65.00,9,8.33,1,2.59,0.21
845319092130025472,d3dac9209f86d6ca,2021-05-21,14,57.64,23,6.04,4,3.30,0.95
845699709829124096,df1884cb45e74ddb,2021-05-22,11,152.01,31,6.00,4,3.33,1.86
845330093540257794,68edc28d9a098091,2021-05-21,1,180.00,17,30.50,2,2.59,0.70
845314847943827456,6600a3e6172197b6,2021-05-21,12,57.13,21,13.86,1,1.91,0.98
845266030944727040,782cbe1990ee2679,2021-05-21,36,91.79,134,7.04,11,2.91,4.25
845699154266697728,522b9ed6ecd2f408,2021-05-22,5,62.50,18,5.28,1,3.33,1.12
845626197196550144,d663ef42c07ec6fc,2021-05-22,11,152.64,23,6.96,2,0.00,1.96
845310849950031872,dab1710c7dc29031,2021-05-21,4,137.50,11,31.36,2,2.07,2.90
845667573122207744,46288d0e30d66967,2021-05-22,7,98.86,38,12.53,6,2.45,1.17
845356664084500480,0de500bf13c1c84d,2021-05-21,25,60.78,100,6.45,16,2.59,2.16
845309467983228931,dee39a9bf97b6eea,2021-05-21,1,99.25,13,38.69,1,3.30,0.60
845310033565847552,e9f48c32ce43eeb4,2021-05-21,29,98.86,87,9.05,14,2.59,4.74
845311869748252672,f0f584f9cf454aeb,2021-05-21,7,153.84,18,26.39,1,1.91,1.55
845308974884073472,4eabc86fcbb88b43,2021-05-21,24,97.68,94,9.89,12,3.30,3.27
845717437713485826,acb681729795fa35,2021-05-22,10,82.50,38,10.03,7,3.26,1.21
845696887987777536,b83b53f98214f7c1,2021-05-22,12,55.50,19,5.79,3,3.26,0.78
845697357206921216,f618a7475ff2ff6d,2021-05-22,4,111.63,16,11.81,1,3.50,0.83
845697629305843725,77781d1dbd755d11,2021-05-22,17,96.03,40,6.23,3,3.26,4.35
845700120736698372,a412a65926e2a2c0,2021-05-22,11,88.86,127,10.16,15,3.26,2.27
845622748633767936,0f13ae63c5967830,2021-05-22,63,30.21,158,5.76,11,3.26,11.75
845368463907360768,c0eb35112ca445bb,2021-05-21,4,112.25,14,12.50,2,3.62,0.62
845363891782955008,9c659d8943ba75bd,2021-05-21,4,207.50,11,47.27,1,3.62,1.35
845363745508958208,ddfba58caf3ea870,2021-05-21,9,339.01,29,33.79,4,3.30,4.03
845357512053633024,fe331ae61b69cf3e,2021-05-21,4,100.00,18,13.83,2,3.82,2.18
845357964279296005,0abdfef49569ad8e,2021-05-21,14,268.11,47,26.49,6,3.62,5.00
845359782062985225,04dc4e54e25ca77f,2021-05-21,8,108.69,29,15.14,6,3.62,1.31
845356645247881216,c54e6ad053be2d08,2021-05-21,10,75.20,25,17.80,3,3.62,1.20
845356875656081411,c5316d93aee9530e,2021-05-21,1,99.50,10,21.40,1,3.62,0.31
845342892393500672,2b1a71eb99a66452,2021-05-21,34,173.68,88,17.58,15,3.62,7.45
845261452171546626,b3892ccda1a327ab,2021-05-21,15,104.97,38,14.61,7,2.36,2.13
845259071940079617,af806bd066e8a08c,2021-05-21,3,180.00,14,21.43,1,3.62,0.84
845274554412183552,78448270525c8ff4,2021-05-21,4,180.00,14,8.29,1,2.36,0.84
845625936533139456,eee8981793afefa5,2021-05-22,3,84.83,10,5.20,1,3.50,0.31
845623175997435906,1e31953480688907,2021-05-22,8,89.38,23,5.65,1,3.26,0.85
845703637835067394,5088874bff994c48,2021-05-22,25,63.78,33,10.30,1,3.26,1.93
845695466139693056,eaa6542f2d8810b2,2021-05-22,60,43.96,307,6.51,31,3.50,8.27
845698386306412544,e0e62b09daf844df,2021-05-22,8,80.31,35,17.29,3,3.26,1.25
845700772863549442,f0369b74863be47e,2021-05-22,25,13.12,153,7.48,18,3.26,1.90
845698824183361541,f464776d19528f7c,2021-05-22,10,75.97,31,10.65,3,3.50,1.09
845621567964196864,b54a4ead7fdabbf1,2021-05-22,37,54.81,126,5.83,12,3.50,12.65
845636027258507264,7687025d2b549086,2021-05-22,10,79.35,43,8.37,1,3.26,1.15
845624780578762752,da9a9482d1624555,2021-05-22,1,97.50,15,11.20,1,3.26,0.27
845628518502899712,16309a2963de567b,2021-05-22,9,60.46,15,6.00,3,3.26,0.63
845435630328098824,9dc67710529b96d7,2021-05-21,56,62.06,184,5.87,20,3.30,4.56
845361227394977792,6b79c7177183616e,2021-05-21,3,159.83,19,31.74,2,3.62,1.08
845356750571708416,42d4733d990cc522,2021-05-21,88,40.69,286,8.03,31,3.62,11.59
845356971417931776,05a0f09b56302683,2021-05-21,24,85.63,59,8.05,6,3.62,2.68
845309583638663168,f5d9e0758fb3e4bb,2021-05-21,2,65.00,11,5.27,1,2.33,0.19
