1551,3,183.17,8,4.75,1,0
1552,6,231.94,18,25.22,1,0
1553,3,300.4,6,11.83,1,0
1554,72,34.57,161,6.58,24,1
1555,1,149,22,26.91,2,0
1556,64,67.09,150,6.85,18,1
1557,21,100.31,28,6.18,4,1
1558,4,320.23,24,26.13,3,0
1559,103,28.7,179,7,16,0
1560,1,180,5,22,1,0
1561,13,75.69,33,6.79,2,0
1562,106,71.12,309,10.13,33,1
1563,24,328.56,58,30.17,13,1
1564,18,243.15,46,28.65,5,1
1565,7,351.26,9,11.11,2,1
1566,3,600,9,4.44,1,0
1567,19,55.92,43,13.92,1,0
1568,18,65.72,22,11.14,3,1
1569,16,127.58,23,27.48,1,0
1570,42,94.48,135,8.68,23,1
1571,15,108.02,79,15.87,7,1
1572,26,102.01,78,8.46,12,1
1573,7,121.86,21,6.43,4,0
1574,5,220,18,13.67,1,1
1575,6,97.5,40,16.05,5,0
1576,10,94.45,24,7.42,6,0
1577,5,98,26,7.81,3,0
1578,25,106.53,66,8.79,6,1
1579,6,97.5,14,8.5,3,0
1580,113,36.38,425,6.4,35,1
1581,15,29.73,45,5.73,5,0
1582,17,65.97,58,16.74,8,0
1583,143,237.39,246,24.27,73,1
1584,8,156.25,19,12.37,3,0
1585,12,137.54,34,13.49,5,0
1586,25,121.62,71,32.53,5,1
1587,10,95.09,31,16.61,5,0
1588,7,107.93,17,8.35,2,0
1589,39,51.83,155,10.22,21,1
1590,5,148,10,9.5,1,0
1591,5,172,9,7.78,2,0
1592,72,155.97,134,16.61,5,1
1593,2,4.75,6,5.83,1,1
1594,3,134.03,22,21.59,1,0
1595,1,99.5,9,18.67,1,0
1596,8,99.62,22,5.64,3,0
1597,7,354.29,29,22.24,2,1
1598,4,137.5,13,20.77,1,0
1599,31,172.56,54,18.22,1,1
1600,9,185.99,27,18.89,5,1
1601,10,125.34,28,8.11,7,0
1602,3,149.67,11,30,2,0
1603,6,98.13,17,9.71,2,0
1604,12,81.46,27,5.56,3,0
1605,9,327.93,43,11.3,5,0
1606,18,472.22,77,39.52,10,1
1607,10,75.35,37,11.49,2,0
1608,146,29.22,493,9.38,40,1
1609,43,85.87,87,7.23,31,1
1610,53,50.39,234,7.26,36,1
1611,10,209.47,33,15.58,7,1
1612,7,86.07,23,10.22,3,0
1613,6,99.17,19,12.89,3,0
1614,18,141.08,31,10.95,4,0
1615,77,115.39,244,12.4,47,1
1616,9,303.33,23,27.74,3,1
1617,11,312.71,19,36.21,2,1
1618,1,250.1,6,32.17,1,0
1619,4,800,21,44.24,4,0
1620,13,87.7,20,40,1,0
1621,8,143.9,17,16.47,4,0
1622,14,192.82,26,24.96,1,1
1623,2,200,9,22.56,2,0
1624,4,183.86,12,6.67,3,0
1625,12,62.18,33,5.27,6,0
1626,8,131.25,22,10.95,2,0
1627,46,103,93,7.31,14,1
1628,3,130.07,15,21.33,2,0
1629,3,127.03,9,38.33,1,0
1630,2,140.5,8,9.38,2,0
1631,71,60.45,277,6.64,32,1
1632,5,71.9,39,9.23,6,0
1633,27,44.16,62,5.89,12,1
1634,2,125,8,8,1,0
1635,26,89.75,67,6.64,8,1
1636,9,30.67,25,6.12,2,0
1637,3,200,18,47.22,1,0
1638,39,54.31,104,6.13,6,1
1639,11,106.82,30,8.17,7,1
1640,41,53.34,42,5.45,2,1
1641,13,99.04,32,12.03,6,0
1642,4,99.87,16,27.81,3,0
1643,2,200,5,7.2,1,0
1644,16,56.69,67,7.4,13,0
1645,7,112.28,15,22.33,2,0
1646,6,122.71,16,5.63,2,0
1647,37,62.99,104,7.16,18,1
1648,11,172.73,40,25.08,3,0
1649,10,308,60,23.53,8,1
1650,30,77.32,120,8.23,15,0
1651,7,154.25,27,22.04,2,0
1652,10,62.76,23,8.52,5,0
1653,27,183.55,58,13.26,12,1
1654,3,99.58,8,21.88,1,0
1655,14,86.43,22,5.45,2,0
1656,3,84.83,5,4.8,1,0
1657,19,66.35,114,7.72,10,1
1658,383,67.49,791,6.67,132,1
1659,4,232.01,8,11.75,2,0
1660,2,200,88,9.72,3,0
1661,3,283.33,16,24.69,1,0
1662,2,190.05,6,11.33,1,0
1663,22,184.73,48,21.23,8,1
1664,8,177.51,22,11.77,4,0
1665,11,150.61,25,6.12,1,0
1666,6,123.17,18,11.08,3,0
1667,6,59.92,28,11.96,3,0
1668,6,53.33,15,5.67,2,1
1669,32,33.69,36,13.47,5,0
1670,21,276.01,56,14.35,8,1
1671,18,107.28,38,14.42,7,1
1672,3,98.33,9,4.44,1,0
1673,41,90.91,105,8.24,15,1
1674,17,111.65,42,8.45,5,1
1675,7,105.21,24,10.67,4,0
1676,6,238.33,24,9.52,3,0
1677,3,182.33,11,6,1,0
1678,7,128,13,6.15,1,0
1679,36,107.39,69,5.94,5,1
1680,22,80.49,51,8.88,4,0
1681,44,49.28,129,5.94,12,1
1682,5,133.93,10,7,1,0
1683,7,73.14,24,9.08,2,0
1684,33,48.32,128,7.53,10,1
1685,5,98.3,11,5.45,1,0
1686,10,63,20,5.25,1,0
1687,7,117.91,24,9.42,4,0
1688,3,97.5,11,6.82,2,0
1689,18,38.81,47,6.28,5,0
1690,3,283.33,15,13.07,2,0
1691,12,103.17,33,5.91,6,0
1692,10,71.75,27,5.93,5,0
1693,3,216.67,10,8.4,1,0
1694,32,70.82,116,8.49,3,0
1695,98,40.35,568,6.71,80,1
1696,2,88.75,20,32.75,2,0
1697,23,170.74,88,16.35,16,1
1698,19,26.74,24,5.63,3,1
1699,7,88.86,10,28.5,1,0
1700,11,147.76,28,20.93,1,0
1701,6,625.18,44,33.66,5,1
1702,5,184.02,49,20.89,10,0
1703,35,103.82,100,7.85,3,1
1704,16,122.75,46,20.33,9,0
1705,22,70.11,72,11.04,5,1
1706,7,47.79,20,8.65,4,0
1707,9,155.16,29,25.55,3,0
1708,8,94.44,34,12.65,2,0
1709,2,101,8,8.75,1,0
1710,6,183.33,18,17.56,1,0
1711,37,130.2,102,7.23,17,1
1712,3,87.5,11,7.27,1,0
1713,16,53.25,52,4.92,4,0
1714,3,99.17,15,21.33,2,0
1715,26,62.12,77,6.71,3,0
1716,8,118.88,24,5.63,3,0
1717,12,522.96,76,38.78,13,1
1718,6,93.4,17,13.24,4,0
1719,15,91.67,56,9.82,7,0
1720,5,160,8,6.87,1,0
1721,21,79.1,46,23.74,3,0
1722,28,69.18,99,5.81,12,1
1723,10,108.83,24,17.52,1,0
1724,12,149.26,29,18.48,2,0
1725,4,304.42,10,9.5,2,0
1726,8,217.17,33,30.03,3,1
1727,6,148.25,27,16.37,2,0
1728,17,258.82,30,10.7,2,1
1729,5,90,18,8.83,1,0
1730,24,67.83,41,5.98,4,1
1731,18,56.31,56,7.4,5,1
1732,24,76.84,111,13.55,15,1
1733,47,84.89,265,9.93,27,1
1734,24,50,40,5,7,0
1735,64,122.03,242,7.12,30,1
1736,23,111.14,46,6.63,9,0
1737,4,276.94,11,60,1,0
1738,10,107.7,46,13.97,1,0
1739,1,350,8,7.25,1,0
1740,3,500,18,72.5,1,0
1741,19,123.89,51,11.08,11,0
1742,22,58.52,63,7.92,8,1
1743,10,62.75,30,6.47,3,0
1744,6,116.67,12,8.5,1,0
1745,7,139.57,34,8.22,1,0
1746,2,97.5,15,11.2,2,0
1747,25,91.09,46,6.09,3,1
1748,8,82.81,23,5.78,3,0
1749,41,97.12,96,7.27,13,1
1750,4,202.5,17,58.88,1,0
1751,12,116.96,31,15.02,4,0
1752,7,137.21,20,6.55,1,0
1753,2,400,7,28.29,1,0
1754,48,89.13,51,6.08,6,1
1755,8,116.57,42,5.93,5,0
1756,34,35.74,78,5.83,5,1
1757,66,106.2,237,6.73,40,1
1758,26,48.94,55,8.45,4,0
1759,6,194.73,18,14.5,3,0
1760,3,98.92,8,7.5,1,0
1761,9,138.84,43,12.74,4,0
1762,5,98,16,6.75,3,0
1763,7,83.7,23,15.87,1,0
1764,23,291.3,71,25.32,4,1
1765,3,300,184,39.16,23,1
1766,18,56.75,31,5.77,5,0
1767,75,25.03,312,6.15,42,1
1768,8,143.76,23,16.74,2,0
1769,6,227.11,24,40,3,0
1770,8,142.31,48,17.83,8,0
1771,6,93.17,12,5.5,3,1
1772,6,138.37,19,16,2,1
1773,8,97.12,23,6.83,2,1
1774,6,87,25,8.12,4,0
1775,42,30.23,103,8.29,5,0
1776,14,153.54,32,17.19,4,0
1777,9,188.67,16,17.06,3,0
1778,11,100.45,34,7.53,7,0
1779,12,117.92,30,23.57,2,0
1780,13,226.05,33,10.24,2,1
1781,19,99.13,42,5.81,6,0
1782,20,112,64,6.83,8,0
1783,24,89.98,184,9.46,32,1
1784,18,46.72,40,11.84,5,0
1785,8,101,18,13.5,2,0
1786,151,12.37,653,6.23,74,1
1787,14,90.54,19,6.32,3,1
1788,6,146.58,10,14.95,1,0
1789,16,120.12,55,7.07,6,0
1790,4,159.88,15,21.27,1,0
1791,110,26.91,418,6.38,70,1
1792,9,94.5,22,9.18,3,0
1793,7,109.64,13,5.38,1,0
1794,4,111.15,56,19.2,8,0
1795,27,222.22,65,7.45,11,1
1796,24,220.2,68,21.46,11,1
1797,44,96.7,118,8.38,15,1
1798,30,84.93,106,6.23,8,0
1799,12,46.46,30,6.17,3,0
1800,2,225,6,7.33,1,0
1801,5,250.08,16,10.31,2,1
1802,3,85.67,11,5.73,2,0
1803,49,164.48,122,7.54,24,1
1804,4,191.21,29,13.03,3,0
1805,9,57.74,22,5.5,3,0
1806,10,104.75,35,13.71,7,0
1807,6,106.67,18,11.39,4,0
1808,22,115.42,64,12.58,14,1
1809,9,171,38,21.62,6,1
1810,7,83.86,18,5.28,1,0
1811,1,97.5,8,5.38,1,0
1812,55,151.78,126,14.03,31,1
1813,13,34.69,25,10.4,2,0
1814,4,200.03,20,16.15,1,0
1815,1,99.25,7,21.57,1,0
1816,125,62.02,513,6.91,34,1
1817,4,93.13,15,7,1,0
1818,31,76.98,93,7.2,10,1
1819,47,255.16,101,26.15,21,1
1820,5,97.9,28,20.55,2,0
1821,120,113.03,435,10.08,59,1
1822,5,165.62,11,5.27,1,0
1823,2,97.5,7,5.71,1,0
1824,16,60.06,36,5.69,1,0
1825,25,84.94,124,13.55,16,1
1826,6,121.67,23,5.87,3,0
1827,106,17.37,406,5.98,37,1
1828,55,117.79,190,11.93,22,1
1829,22,113.14,62,12.19,11,0
1830,12,99.9,41,12.8,2,0
1831,28,82.14,57,15.75,1,1
1832,4,305.75,10,27.3,1,0
1833,7,77.5,15,5,1,0
1834,1,100,5,5.2,1,0
1835,18,50.44,65,19.8,6,0
1836,3,100,17,19.94,2,0
1837,2,80,9,14.44,1,0
1838,4,212.53,25,18.32,5,0
1839,118,57.86,386,7.73,73,1
1840,53,113.05,171,11.88,22,1
1841,11,55.68,156,7.51,17,0
1842,2,575,9,19.44,1,0
1843,17,122.21,40,8.95,3,0
1844,19,62.32,68,6.4,8,0
1845,2,525,11,28.91,1,0
1846,5,127.3,28,20.87,6,0
1847,10,141.6,38,10.76,5,0
1848,3,80.87,14,5.36,1,0
1849,93,31.02,175,6.02,1,1
1850,1,31,5,6,1,0
1851,5,45.2,10,6,1,0
1852,1,200,9,4.67,1,0
1853,19,87.89,51,32.35,3,1
1854,3,65,26,10,5,0
1855,4,89.38,9,5.56,1,0
1856,5,109.5,20,6.55,3,1
1857,9,331.59,43,47.09,3,1
1858,9,108.11,15,17.33,3,0
1859,10,86.2,9,5.89,1,0
1860,12,124.92,30,29.13,5,0
1861,12,67.5,28,5.89,4,0
1862,4,81.25,21,5.71,3,0
1863,10,209,38,10.39,4,1
1864,18,65.83,68,24.04,9,0
1865,50,121.17,182,11.16,24,1
1866,9,100.28,19,6.68,1,0
1867,1,180,6,13.33,1,0
1868,44,27.61,137,6.02,10,0
1869,3,93.67,9,6.33,1,0
1870,22,70.77,67,9.18,9,0
1871,2,82.5,13,62.69,1,0
1872,8,269.36,22,33.64,3,1
1873,6,175.03,33,19.24,7,0
1874,20,73.13,51,17.45,3,0
1875,54,179.79,150,19.45,20,1
1876,42,140.44,128,16,30,1
1877,30,84.3,117,6.73,13,1
1878,65,51.55,235,6.93,28,1
1879,48,102.98,137,7.66,30,1
1880,4,151.36,20,28,1,0
1881,32,53.89,55,7.16,4,1
1882,29,18.23,49,6.43,9,1
1883,6,163.33,13,11.54,1,0
1884,4,97.5,20,7.55,3,0
1885,14,82.39,32,5.53,4,0
1886,71,48.37,282,6.54,17,1
1887,2,188.28,8,31,1,0
1888,57,38.56,128,5.52,10,1
1889,38,114.87,113,10,20,1
1890,65,19.5,185,6.73,39,1
1891,22,68.59,115,5.59,5,0
1892,8,98.63,19,15,2,0
1893,7,93.21,17,12.65,1,1
1894,10,30.95,52,8.73,5,0
1895,10,178.75,15,5.67,3,0
1896,22,63.3,90,6.43,14,1
1897,4,575,20,20.95,4,0
1898,8,86.25,25,4.48,1,0
1899,13,36.66,15,5.33,2,0
1900,27,111.78,69,10.07,12,1
1901,23,97.22,68,7.72,11,1
1902,17,82.29,54,8.56,6,1
1903,20,72.63,17,34.18,1,0
1904,2,500,13,25.08,2,0
1905,3,80.83,10,5.5,1,0
1906,7,97.79,31,12.44,4,0
1907,17,340.51,45,19.98,5,1
1908,63,177.36,148,23.14,39,1
1909,1,700,15,24.8,1,0
1910,11,84.95,22,5.68,3,0
1911,30,96.12,101,5.86,10,0
1912,3,100,10,30.8,1,0
1913,21,53.81,309,10.25,32,1
1914,45,47.09,185,6.47,17,1
1915,126,15.52,451,7.12,57,1
1916,6,99.5,19,16.53,1,0
1917,14,128.32,28,9.82,1,0
1918,7,111.71,30,21.73,2,0
1919,7,54.07,13,9.23,2,1
1920,19,68.22,245,14.54,25,1
1921,21,94.4,75,12.99,9,0
1922,6,120.93,7,11.14,1,1
1923,40,112.41,152,11.8,22,1
1924,18,83.69,56,7.02,5,0
1925,19,202.58,35,17.17,4,1
1926,67,56.99,306,6.05,38,1
1927,10,76.15,18,5.28,1,0
1928,31,69.72,113,9.25,10,1
1929,39,235.8,123,19.28,24,1
1930,1,250,17,22.85,1,0
1931,26,248.32,57,17.07,6,1
1932,4,237.5,12,31.33,2,0
1933,11,29.27,47,8.94,3,0
1934,3,74.17,10,5,1,0
1935,6,99.5,18,36.16,1,0
1936,55,32.09,218,7.87,14,1
1937,22,134.39,51,8.14,11,0
1938,1,200,10,15.55,1,0
1939,6,250.75,21,5.71,3,1
1940,6,125,18,14.78,2,0
1941,27,112.67,86,17.8,14,1
1942,4,212.5,9,12,3,0
1943,13,318.98,64,17.39,6,1
1944,41,159.15,103,23.13,21,1
1945,10,95,12,5.83,1,0
1946,1,200,5,19.8,1,0
1947,23,127.3,66,13.16,8,1
1948,9,97.44,31,13.58,5,0
1949,9,122.22,23,12.87,2,0
1950,2,475,30,30.17,4,0
1951,44,95.68,184,17.06,21,1
1952,4,97.94,83,9.57,3,0
1953,3,102.5,20,21.5,5,0
1954,5,230.04,9,11.11,1,0
1955,11,77.5,25,5.8,5,0
1956,4,185.05,8,5.63,1,0
1957,9,196.69,15,8.8,3,0
1958,23,64.46,83,7.35,11,0
1959,2,98.75,8,6.62,1,0
1960,1,59.5,19,17.21,3,0
1961,8,99.69,10,5.5,1,0
1962,8,98.69,23,4.78,1,0
1963,6,89.83,13,5.23,1,0
1964,4,91.6,16,20.56,2,0
1965,39,87.83,205,7.55,14,1
1966,19,91.39,64,11.22,5,0
1967,49,89.19,191,14.36,28,1
1968,2,18.6,28,8.61,2,0
1969,8,85.13,10,4.9,1,0
1970,5,180,8,5.38,1,0
1971,373,33.56,1697,6.88,285,1
1972,11,98.66,14,13.57,1,1
1973,4,64.13,33,10.7,1,0
1974,17,72.56,67,7.45,7,1
1975,35,33.71,57,6.14,3,0
1976,14,149.87,54,25.56,10,1
1977,51,28.73,122,6.2,7,1
1978,33,95.35,25,15.58,1,1
1979,18,53.87,66,5.68,7,0
1980,26,62.06,104,6.35,15,1
1981,7,110.83,15,7.8,2,0
1982,4,257.78,25,43.2,3,0
1983,23,70.07,28,5.89,3,0
1984,12,154.17,23,10.04,1,1
1985,4,775,18,71.67,1,1
1986,11,92.05,31,17,3,0
1987,27,214.65,57,16.11,6,1
1988,2,180.05,13,25.38,1,0
1989,3,97.5,14,7.36,1,0
1990,3,152.68,12,13.42,1,0
1991,13,81.7,63,8.13,3,0
1992,66,60.43,143,5.93,10,1
1993,1,200,20,20.75,1,0
1994,13,132.28,273,10.82,40,1
1995,2,189.91,8,10.38,1,0
1996,9,88.02,42,18.83,6,0
1997,34,103.6,108,11.72,15,1
1998,3,200,21,16.48,4,0
1999,16,104.59,29,15.62,3,1
2000,80,38.26,194,6.19,11,1
2001,3,98.75,12,6.5,2,0
2002,16,123.78,47,14.89,11,0
2003,5,109.7,14,10.07,3,0
2004,7,178.57,22,9.68,5,0
2005,11,55.45,29,5.69,4,0
2006,8,97.5,26,11.27,5,0
2007,69,176.63,103,8.5,19,1
2008,3,98.83,13,5.77,2,0
2009,10,28.9,33,7.58,6,0
2010,10,157.9,29,5.34,2,0
2011,6,93.08,21,5.24,1,0
2012,23,886.96,63,27.52,15,1
2013,21,110.92,51,12.76,11,0
2014,5,68.2,22,11.05,4,0
2015,7,99.21,14,28.64,1,0
2016,9,100.28,38,26.71,5,0
2017,37,75.2,129,9.78,18,1
2018,10,88.87,23,6.09,3,0
2019,41,80.64,152,8.46,13,1
2020,26,91.78,77,6.62,8,1
2021,34,83.21,92,5.74,14,1
2022,17,164.34,36,9.42,5,1
2023,3,183.4,4,35,1,1
2024,6,160,22,6.82,5,0
2025,6,142.83,31,8.85,4,0
2026,18,97.36,50,9.16,11,0
2027,9,96.74,28,9.29,2,0
2028,46,64.66,235,6.27,15,1
2029,5,90.4,14,7.5,2,0
2030,13,108.19,27,9.06,2,1
2031,16,79.25,44,6.91,6,1
2032,4,89.75,8,6.25,1,0
2033,20,197.48,35,8.97,4,1
2034,2,275.1,21,22.33,1,0
2035,26,173.41,101,25.88,19,1
2036,1,200.1,10,16,1,0
2037,7,167.17,28,9.96,2,0
2038,7,271.43,14,8.36,3,0
2039,6,76.67,18,12.11,1,1
2040,11,85.95,25,5.16,2,1
2041,10,114.95,35,9,4,0
2042,7,115.01,26,15.19,3,0
2043,6,166.67,18,5.5,2,0
2044,6,114.62,16,27.13,2,0
2045,1,32.5,9,5.56,1,0
2046,26,33.43,49,6.43,7,0
2047,45,51.52,154,8.58,20,1
2048,12,94.83,16,6.25,1,0
2049,2,99.5,32,18.06,3,0
2050,12,114.96,36,32.19,3,1
2051,4,94.21,17,8.12,1,0
2052,37,67.8,182,6.75,17,1
2053,4,134.01,32,10.31,5,0
2054,24,31.69,90,6.42,11,1
2055,4,150,13,19.38,4,0
2056,7,113.79,33,27.39,4,0
2057,8,85.63,24,12.08,5,0
2058,19,69.97,99,15.85,10,1
2059,7,97.79,23,8.26,2,0
2060,7,282.69,31,17.9,5,0
2061,10,183,25,11.4,4,0
2062,6,260.05,16,8.69,2,0
2063,5,180,68,16.24,15,0
2064,29,136.39,66,7.92,8,1
2065,1,250,60,50.28,5,1
2066,6,170.99,14,8.21,3,0
2067,11,123.27,16,11.78,1,0
2068,54,23.99,1010,6.72,139,1
2069,42,117.24,75,8.8,6,1
2070,9,81.67,36,6.19,1,0
2071,19,67.08,55,5.96,10,0
2072,10,45.4,48,13.08,5,0
2073,4,86.25,19,24.53,3,0
2074,10,139.44,17,9.53,3,0
2075,9,99.56,26,13.46,4,1
2076,11,120.59,74,15.25,8,0
2077,63,89.48,202,8.15,22,1
2078,11,91.14,38,39.72,4,1
2079,3,316.05,10,9.1,2,0
2080,10,124.63,32,24.31,3,0
2081,4,228.83,19,27.84,1,0
2082,2,99.38,18,18.89,2,0
2083,1,100,12,15.17,1,0
2084,8,114.37,20,6,2,0
2085,8,122.86,24,10.25,3,0
2086,39,86.81,154,6.23,18,1
2087,41,76.57,141,7.48,12,1
2088,20,33.61,45,6.96,5,0
2089,63,39.61,171,6.26,13,1
2090,11,62.73,25,8.52,1,0
2091,3,88.33,9,4.78,1,0
2092,12,288.33,72,58.12,17,1
2093,14,81.61,39,9.72,4,0
2094,1,229.81,15,42.73,2,0
2095,2,138.75,29,9.52,3,0
2096,67,54.95,316,6.28,37,1
2097,31,100.45,51,5.76,2,1
2098,2,139.75,12,12.92,1,0
2099,11,124.7,44,22.23,4,0
2100,10,94.97,34,13.24,6,0
2101,15,83.37,47,14.53,6,0
2102,9,83.61,23,5.22,4,0
2103,7,98.25,11,16.36,1,0
2104,3,164.35,7,5.71,1,0
2105,41,47.69,168,6.61,17,1
2106,10,104,18,11.39,4,0
2107,78,65.52,257,8.09,18,1
2108,12,159.41,46,16.07,6,1
2109,4,170,16,11.88,2,0
2110,28,41.84,86,6.56,14,0
2111,7,87.71,29,7.34,2,1
2112,7,60,26,6.73,4,0
2113,7,207.07,13,13.38,2,0
2114,19,31.42,35,6.57,2,0
2115,13,52.96,40,6.25,7,1
2116,17,121.18,61,12.21,12,0
2117,24,67.3,109,24.82,10,1
2118,30,42.17,85,6.07,5,1
2119,30,66.05,219,15.06,16,1
2120,8,117.49,48,27.66,8,0
2121,143,94.66,410,11.44,49,1
2122,12,260,37,10.05,4,0
2123,7,98.43,18,5.22,2,0
2124,19,66.53,57,5.96,5,0
2125,12,61.67,12,5.25,1,0
2126,25,53.48,80,7.91,12,0
2127,10,68.5,23,8.78,3,0
2128,54,43.97,175,6.43,27,1
2129,4,162.5,14,11.36,1,0
2130,12,90.72,34,7.29,5,1
2131,47,19.48,130,5.62,9,0
2132,3,145.35,33,33.33,4,0
2133,8,131.13,15,17.47,3,0
2134,8,98.13,20,13.65,1,0
2135,8,83.13,21,12.86,3,0
2136,13,129.76,17,30.59,1,0
2137,21,125.2,52,20.21,5,1
2138,15,50.47,69,8.17,5,0
2139,6,112.25,19,11.84,3,0
2140,3,99.17,18,23.61,1,0
2141,8,242.5,17,16.65,1,0
2142,56,51.69,266,8.65,25,1
2143,39,62.12,135,11.67,20,1
2144,15,146.92,28,21.11,1,1
2145,4,101.34,16,9.06,2,0
2146,33,96.25,97,10.23,11,1
2147,1,99.5,8,4.37,1,0
2148,7,132.5,39,10.05,5,0
2149,37,148.8,195,11.51,31,1
2150,39,116.37,164,11.81,18,1
2151,3,97.5,16,7.13,3,0
2152,2,101,2,11.5,1,0
2153,13,81.38,35,18.03,1,0
2154,10,55.75,23,5.65,2,0
2155,85,86.05,624,12.07,70,1
2156,72,47.67,178,8.47,26,1
2157,3,116.67,9,11.67,1,0
2158,29,81.32,91,14.07,9,1
2159,2,350.1,20,50.3,2,0
2160,5,115.4,14,5.64,1,0
2161,67,34.47,277,6.72,34,1
2162,12,118.83,29,13.38,1,0
2163,3,99.5,38,15.47,4,0
2164,33,57.82,151,5.89,17,0
2165,7,98.86,24,11.02,3,0
2166,9,110.31,30,16.33,4,0
2167,17,32.92,10,6,1,0
2168,11,319.06,63,29.13,7,1
2169,6,92.67,17,5.29,1,0
2170,3,85,24,11.25,2,0
2171,10,114.86,45,29.18,6,0
2172,31,58.77,123,8.72,21,0
2173,8,116.31,62,12.09,10,0
2174,24,37.13,92,6.41,15,1
2175,37,91.48,91,8.99,5,1
2176,310,43.63,1136,6.27,78,1
2177,9,272.34,54,27.59,5,1
2178,34,178.47,77,7.97,13,1
2179,20,75.3,40,5.75,2,0
2180,13,37.04,29,5.86,4,0
2181,11,75.45,32,9.75,4,0
2182,2,475,9,20.33,1,0
2183,29,45.91,47,5.74,6,0
2184,9,107.72,25,14.52,4,0
2185,76,70.4,355,7.05,35,1
2186,5,84.5,16,6.56,2,0
2187,7,350,19,15.21,3,1
2188,22,105.09,35,9.71,6,1
2189,54,32.29,135,7.48,19,1
2190,18,113.17,52,8.06,8,0
2191,2,180,11,5.45,1,0
2192,64,58.06,260,6.85,28,1
2193,20,212.29,64,23.39,12,1
2194,70,62.52,256,8.51,19,1
2195,7,64.93,29,5.34,2,0
2196,16,38,54,6.26,3,0
2197,1,180,3,6.67,1,0
2198,6,207.56,20,18.4,4,0
2199,8,163.73,20,16.9,4,0
2200,19,49.47,64,9.57,1,0
2201,12,179.13,25,6.32,4,0
2202,17,185.35,4,13.75,1,0
2203,9,104.39,30,15.37,5,0
2204,8,85,25,6.4,4,0
2205,4,200,12,33.08,1,0
2206,13,193.85,28,24.25,1,0
2207,67,139.53,240,7.13,31,1
2208,42,42.15,173,5.66,6,1
2209,25,56.76,88,6.63,11,0
2210,7,138.76,29,16.9,6,0
2211,8,67.39,12,7.08,1,0
2212,7,178.57,12,19.25,1,0
2213,105,145.76,408,10.35,45,1
2214,6,292.32,11,6.36,3,1
2215,11,124.41,32,21.7,5,0
2216,16,85.75,44,6.75,5,1
2217,9,85.88,36,9.22,3,0
2218,12,150.03,44,20.66,9,0
2219,22,78.07,74,9.32,12,0
2220,23,61.17,70,12.93,10,1
2221,6,124.58,25,13.2,2,0
2222,9,23.33,27,6.67,4,0
2223,77,202.31,204,14.35,57,1
2224,3,120,18,36.19,1,0
2225,7,115.29,18,6.11,4,0
2226,2,89.75,38,13.66,4,0
2227,11,95.91,26,5.77,5,0
2228,5,40.7,60,12.83,11,0
2229,4,78.13,15,31.53,2,0
2230,10,72.25,13,4.31,1,0
2231,4,112.13,6,8.33,1,0
2232,61,54.53,238,6.52,13,1
2233,38,47.09,136,9.37,4,0
2234,13,81.54,42,5.57,3,1
2235,15,56.51,38,6.45,8,0
2236,8,111.86,14,5.36,1,0
2237,10,92.9,29,12.93,5,1
2238,9,100,22,6.18,5,0
2239,22,83.31,56,6.25,10,0
2240,4,124.88,11,4.73,1,0
2241,6,375.08,33,20.98,4,0
2242,12,97.92,26,10.5,5,0
2243,13,98.23,48,18.58,7,0
2244,9,192.23,61,17.95,10,0
2245,14,104.64,34,10.24,1,0
2246,5,250,28,29.39,2,0
2247,15,160.23,38,8.55,8,0
2248,80,22.31,252,5.97,27,0
2249,4,99,7,5.71,1,0
2250,3,88.17,34,30.04,3,0
2251,7,175.73,25,27.8,3,0
2252,35,87.58,128,12.42,20,1
2253,20,59.24,45,5.33,1,0
2254,7,85,13,11.54,2,0
2255,10,61.49,28,13.86,4,1
2256,5,67.5,13,5.38,2,0
2257,17,68.97,63,8.44,7,0
2258,8,77.19,26,6.54,3,0
2259,6,107.08,21,42.38,3,0
2260,7,99.21,12,5.25,2,0
2261,4,76.25,18,5.56,1,0
2262,23,116.85,71,10.14,9,0
2263,11,81.09,29,5.48,5,0
2264,15,98.23,46,15.35,8,0
2265,9,81.94,22,20.18,1,0
2266,3,130.57,19,26.58,1,0
2267,14,84.11,30,24,1,1
2268,21,93.54,31,9.84,5,0
2269,9,78.67,16,5.63,1,0
2270,7,161.43,24,9.17,1,0
2271,23,92.69,57,26.78,18,1
2272,7,120.23,20,12.75,4,0
2273,39,76.99,113,8.36,10,1
2274,102,36.32,325,6.91,28,1
2275,26,64.82,118,8.21,6,1
2276,10,76.13,29,16.28,2,0
2277,23,88.2,90,7.71,15,0
2278,19,120.53,53,11.19,6,0
2279,7,90.14,22,12.95,3,0
2280,31,106.21,51,15,4,1
2281,13,199.53,60,23.25,6,1
2282,20,109.37,65,16.98,9,1
2283,8,85.38,27,9.19,4,1
2284,12,49.13,34,5.15,2,0
2285,83,69.96,346,7.17,51,1
2286,14,260,38,34.11,5,1
2287,66,54.71,290,6.36,34,1
2288,17,65.84,51,5.76,6,0
2289,11,97.18,22,6.05,3,0
2290,152,18.11,515,5.99,53,1
2291,3,180,6,6.67,1,0
2292,4,123.84,10,6,1,0
2293,1,160,24,10.19,1,0
2294,36,486.4,92,25.5,10,1
2295,69,99.74,187,13.34,3,1
2296,10,220.1,39,8.62,3,0
2297,16,160.09,37,8.95,2,0
2298,85,151.76,223,19.11,26,1
